,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Security,EDH09 COMDTY,EDM09 COMDTY,EDU09 COMDTY,EDZ09 COMDTY,EDH10 COMDTY,EDM10 COMDTY,EDU10 COMDTY,EDZ10 COMDTY,EDH11 COMDTY,EDM11 COMDTY,EDU11 COMDTY,EDZ11 COMDTY,EDH12 COMDTY,EDM12 COMDTY,EDU12 COMDTY,EDZ12 COMDTY,EDH13 COMDTY,EDM13 COMDTY,EDU13 COMDTY,EDZ13 COMDTY,EDH14 COMDTY,EDM14 COMDTY,EDU14 COMDTY,EDZ14 COMDTY,EDH15 COMDTY,EDM15 COMDTY,EDU15 COMDTY,EDZ15 COMDTY,EDH16 COMDTY,EDM16 COMDTY,EDU16 COMDTY,EDZ16 COMDTY,EDH17 COMDTY,EDM17 COMDTY,EDU17 COMDTY,EDZ17 COMDTY,EDH18 COMDTY,EDM18 COMDTY,EDU18 COMDTY,EDZ18 COMDTY,EDH19 COMDTY,EDM19 COMDTY,EDU19 COMDTY
11/15/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.67,99.66,99.65,99.625,99.6,99.565,99.525,99.475,99.42,99.35,99.265,99.155,99.04,98.91,98.775,98.625,98.495,98.355,98.225,98.085,97.975,97.86,97.75,97.64,97.56,97.475,97.39
11/16/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.675,99.665,99.65,99.64,99.62,99.6,99.565,99.53,99.48,99.43,99.36,99.275,99.165,99.055,98.925,98.79,98.645,98.515,98.38,98.25,98.11,98,97.885,97.775,97.665,97.585,97.5,97.415
11/19/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6775,99.67,99.66,99.65,99.625,99.6,99.565,99.525,99.47,99.415,99.345,99.255,99.145,99.025,98.895,98.755,98.605,98.475,98.335,98.2,98.055,97.94,97.825,97.715,97.605,97.52,97.435,97.355
11/20/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.68,99.675,99.665,99.65,99.625,99.595,99.555,99.515,99.46,99.405,99.33,99.24,99.125,99.005,98.87,98.73,98.58,98.445,98.305,98.17,98.025,97.91,97.795,97.685,97.575,97.49,97.405,97.325
11/21/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6775,99.67,99.655,99.635,99.605,99.575,99.535,99.49,99.435,99.38,99.305,99.215,99.1,98.98,98.845,98.705,98.55,98.415,98.27,98.135,97.985,97.865,97.745,97.635,97.52,97.435,97.35,97.27
11/22/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/23/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6775,99.665,99.645,99.625,99.595,99.565,99.525,99.485,99.43,99.375,99.3,99.21,99.095,98.975,98.84,98.7,98.55,98.415,98.27,98.135,97.985,97.865,97.745,97.635,97.52,97.435,97.35,97.27
11/26/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6775,99.665,99.645,99.625,99.595,99.565,99.525,99.485,99.43,99.38,99.31,99.225,99.115,99,98.87,98.735,98.585,98.45,98.305,98.165,98.015,97.895,97.775,97.665,97.55,97.465,97.38,97.3
11/27/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6775,99.67,99.655,99.635,99.605,99.58,99.54,99.5,99.45,99.4,99.335,99.25,99.14,99.03,98.9,98.765,98.615,98.48,98.335,98.195,98.045,97.925,97.805,97.695,97.58,97.495,97.41,97.325
11/28/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6825,99.675,99.66,99.645,99.62,99.595,99.56,99.52,99.47,99.425,99.36,99.275,99.165,99.055,98.93,98.795,98.645,98.515,98.37,98.23,98.08,97.96,97.84,97.73,97.615,97.53,97.44,97.355
11/29/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.675,99.665,99.65,99.62,99.595,99.565,99.53,99.48,99.435,99.37,99.29,99.185,99.075,98.945,98.81,98.66,98.53,98.385,98.245,98.095,97.975,97.855,97.74,97.625,97.54,97.45,97.365
11/30/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.68,99.665,99.65,99.63,99.61,99.575,99.54,99.495,99.45,99.385,99.305,99.2,99.09,98.96,98.825,98.675,98.54,98.395,98.255,98.1,97.975,97.85,97.735,97.615,97.53,97.44,97.355
12/03/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6875,99.68,99.665,99.65,99.63,99.61,99.575,99.54,99.49,99.44,99.375,99.295,99.185,99.07,98.94,98.8,98.65,98.515,98.365,98.22,98.065,97.94,97.815,97.7,97.58,97.495,97.405,97.315
12/04/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6875,99.685,99.67,99.655,99.635,99.615,99.58,99.545,99.495,99.445,99.38,99.3,99.19,99.075,98.945,98.805,98.655,98.52,98.37,98.23,98.08,97.955,97.83,97.715,97.595,97.51,97.42,97.33
12/05/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6875,99.69,99.675,99.66,99.64,99.62,99.59,99.555,99.505,99.46,99.395,99.315,99.205,99.095,98.965,98.825,98.675,98.54,98.395,98.255,98.105,97.98,97.86,97.745,97.625,97.54,97.45,97.365
12/06/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.69,99.68,99.665,99.645,99.625,99.595,99.56,99.51,99.465,99.405,99.325,99.22,99.11,98.98,98.845,98.695,98.56,98.415,98.275,98.125,98,97.88,97.765,97.65,97.565,97.475,97.39
12/07/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.7,99.69,99.675,99.65,99.63,99.6,99.56,99.51,99.46,99.395,99.315,99.21,99.095,98.965,98.825,98.67,98.535,98.385,98.245,98.09,97.965,97.84,97.72,97.6,97.51,97.42,97.33
12/10/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.7,99.69,99.675,99.65,99.625,99.595,99.56,99.51,99.465,99.405,99.325,99.22,99.105,98.975,98.835,98.68,98.545,98.395,98.25,98.095,97.97,97.845,97.725,97.605,97.51,97.415,97.325
12/11/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.705,99.695,99.675,99.65,99.625,99.595,99.555,99.505,99.455,99.395,99.315,99.205,99.09,98.955,98.81,98.655,98.515,98.36,98.21,98.05,97.925,97.8,97.675,97.555,97.46,97.36,97.265
12/12/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.71,99.7,99.68,99.65,99.625,99.59,99.545,99.485,99.43,99.36,99.275,99.16,99.04,98.9,98.75,98.595,98.45,98.295,98.145,97.98,97.85,97.72,97.595,97.47,97.375,97.275,97.18
12/13/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.71,99.695,99.675,99.645,99.615,99.575,99.53,99.465,99.4,99.325,99.235,99.12,98.995,98.855,98.705,98.55,98.405,98.25,98.1,97.935,97.805,97.675,97.545,97.42,97.325,97.225,97.13
12/14/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6925,99.71,99.695,99.675,99.645,99.62,99.58,99.53,99.465,99.4,99.325,99.235,99.115,98.99,98.85,98.7,98.545,98.4,98.245,98.095,97.935,97.81,97.685,97.57,97.455,97.365,97.275,97.19
12/17/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.691,99.71,99.695,99.67,99.635,99.6,99.555,99.505,99.435,99.365,99.285,99.195,99.075,98.95,98.805,98.65,98.49,98.34,98.18,98.025,97.865,97.74,97.615,97.5,97.385,97.295,97.21,97.13
12/18/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.695,99.675,99.65,99.615,99.58,99.53,99.475,99.405,99.335,99.255,99.16,99.04,98.91,98.76,98.6,98.435,98.28,98.115,97.96,97.8,97.67,97.545,97.43,97.315,97.225,97.14,97.055
12/19/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.665,99.64,99.605,99.57,99.525,99.475,99.41,99.345,99.265,99.17,99.055,98.925,98.78,98.625,98.46,98.31,98.145,97.99,97.83,97.7,97.58,97.465,97.35,97.26,97.18,97.09
12/20/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.665,99.64,99.605,99.57,99.52,99.47,99.405,99.34,99.26,99.17,99.055,98.93,98.785,98.63,98.465,98.315,98.15,98,97.84,97.715,97.595,97.485,97.37,97.28,97.195,97.11
12/21/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.66,99.64,99.61,99.575,99.525,99.475,99.415,99.355,99.28,99.195,99.085,98.965,98.82,98.665,98.5,98.35,98.185,98.035,97.875,97.755,97.64,97.53,97.415,97.325,97.245,97.165
12/24/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.68,99.645,99.625,99.6,99.565,99.515,99.465,99.4,99.34,99.265,99.175,99.065,98.94,98.795,98.64,98.475,98.325,98.16,98.01,97.85,97.73,97.615,97.505,97.39,97.295,97.215,97.135
12/25/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.68,99.65,99.625,99.6,99.565,99.52,99.465,99.4,99.34,99.265,99.18,99.07,98.95,98.805,98.65,98.485,98.335,98.17,98.02,97.865,97.745,97.63,97.52,97.405,97.31,97.23,97.15
12/27/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.675,99.645,99.625,99.6,99.575,99.535,99.485,99.425,99.37,99.3,99.22,99.115,98.995,98.855,98.705,98.545,98.395,98.235,98.085,97.93,97.81,97.695,97.585,97.47,97.375,97.295,97.22
12/28/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.66,99.64,99.615,99.585,99.545,99.495,99.435,99.375,99.305,99.225,99.115,98.995,98.855,98.705,98.545,98.4,98.24,98.09,97.935,97.815,97.7,97.59,97.475,97.38,97.3,97.22
12/31/2012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.675,99.655,99.625,99.595,99.55,99.5,99.44,99.38,99.31,99.225,99.115,98.99,98.85,98.7,98.54,98.39,98.23,98.08,97.92,97.795,97.675,97.56,97.435,97.34,97.25,97.16
01/01/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/02/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.66,99.63,99.595,99.545,99.49,99.42,99.355,99.28,99.19,99.075,98.945,98.8,98.645,98.475,98.32,98.15,97.995,97.83,97.705,97.58,97.46,97.33,97.235,97.145,97.055
01/03/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.66,99.625,99.58,99.52,99.46,99.385,99.31,99.225,99.13,99.01,98.88,98.735,98.58,98.41,98.25,98.08,97.925,97.76,97.635,97.51,97.39,97.265,97.17,97.075,96.985
01/04/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.655,99.615,99.57,99.515,99.455,99.385,99.31,99.225,99.125,99,98.865,98.715,98.555,98.38,98.22,98.05,97.895,97.73,97.605,97.48,97.36,97.235,97.14,97.045,96.955
01/07/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.66,99.625,99.585,99.53,99.47,99.395,99.32,99.23,99.13,99.005,98.875,98.725,98.565,98.395,98.24,98.07,97.915,97.75,97.625,97.5,97.38,97.255,97.16,97.065,96.975
01/08/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.665,99.635,99.595,99.545,99.49,99.42,99.345,99.26,99.16,99.04,98.915,98.77,98.615,98.45,98.295,98.13,97.975,97.81,97.68,97.555,97.435,97.31,97.215,97.12,97.03
01/09/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.71,99.695,99.68,99.65,99.61,99.56,99.505,99.435,99.36,99.275,99.175,99.06,98.935,98.79,98.635,98.475,98.325,98.16,98.005,97.84,97.71,97.585,97.465,97.34,97.245,97.15,97.06
01/10/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.71,99.695,99.675,99.645,99.605,99.55,99.49,99.415,99.335,99.245,99.14,99.015,98.885,98.735,98.58,98.415,98.26,98.09,97.935,97.77,97.64,97.51,97.39,97.265,97.17,97.075,96.985
01/11/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.71,99.695,99.675,99.64,99.6,99.545,99.485,99.41,99.33,99.24,99.14,99.02,98.885,98.74,98.585,98.425,98.275,98.11,97.955,97.795,97.67,97.545,97.425,97.3,97.205,97.11,97.02
01/14/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.71,99.695,99.675,99.645,99.61,99.56,99.5,99.43,99.355,99.27,99.17,99.045,98.91,98.765,98.615,98.455,98.31,98.15,98,97.84,97.715,97.59,97.47,97.345,97.25,97.155,97.065
01/15/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.69,99.675,99.65,99.62,99.575,99.525,99.455,99.385,99.3,99.2,99.075,98.945,98.8,98.645,98.485,98.34,98.18,98.03,97.87,97.745,97.62,97.5,97.375,97.28,97.185,97.09
01/16/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.685,99.67,99.65,99.62,99.575,99.525,99.46,99.39,99.305,99.205,99.085,98.955,98.81,98.66,98.5,98.355,98.195,98.04,97.88,97.755,97.625,97.5,97.375,97.28,97.18,97.08
01/17/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.685,99.665,99.645,99.615,99.58,99.53,99.475,99.405,99.33,99.24,99.135,99.01,98.88,98.735,98.58,98.42,98.275,98.115,97.965,97.805,97.675,97.545,97.425,97.3,97.205,97.105,97.01
01/18/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.67,99.65,99.625,99.59,99.54,99.48,99.41,99.34,99.25,99.15,99.03,98.905,98.76,98.61,98.455,98.31,98.155,98.005,97.845,97.715,97.585,97.465,97.34,97.245,97.15,97.055
01/21/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/22/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.695,99.675,99.655,99.63,99.595,99.55,99.495,99.43,99.36,99.275,99.175,99.06,98.935,98.79,98.635,98.475,98.325,98.165,98.015,97.855,97.725,97.595,97.475,97.345,97.25,97.155,97.06
01/23/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.68,99.66,99.635,99.6,99.555,99.5,99.435,99.365,99.28,99.18,99.065,98.935,98.79,98.635,98.47,98.315,98.15,98,97.835,97.705,97.575,97.455,97.33,97.235,97.14,97.045
01/24/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.68,99.655,99.63,99.595,99.55,99.495,99.425,99.355,99.265,99.165,99.045,98.915,98.77,98.615,98.45,98.295,98.13,97.975,97.81,97.68,97.555,97.435,97.31,97.22,97.125,97.035
01/25/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.695,99.66,99.625,99.59,99.55,99.495,99.43,99.35,99.27,99.18,99.075,98.945,98.805,98.65,98.49,98.32,98.16,97.99,97.835,97.67,97.54,97.41,97.29,97.165,97.075,96.985,96.9
01/28/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.655,99.62,99.58,99.53,99.47,99.4,99.32,99.24,99.145,99.035,98.905,98.76,98.605,98.44,98.27,98.11,97.94,97.785,97.625,97.5,97.37,97.25,97.13,97.045,96.955,96.87
01/29/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.69,99.66,99.625,99.585,99.535,99.475,99.405,99.325,99.24,99.14,99.03,98.895,98.75,98.59,98.42,98.25,98.09,97.92,97.76,97.595,97.465,97.34,97.225,97.105,97.02,96.93,96.845
01/30/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.67,99.635,99.595,99.55,99.49,99.42,99.335,99.25,99.145,99.03,98.89,98.74,98.575,98.405,98.23,98.065,97.89,97.73,97.56,97.43,97.3,97.18,97.06,96.975,96.885,96.8
01/31/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.695,99.67,99.635,99.595,99.55,99.49,99.425,99.34,99.255,99.155,99.04,98.905,98.755,98.595,98.425,98.25,98.085,97.91,97.75,97.58,97.45,97.32,97.2,97.08,96.995,96.905,96.82
02/01/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.675,99.645,99.605,99.56,99.5,99.435,99.35,99.265,99.16,99.045,98.905,98.755,98.59,98.415,98.235,98.065,97.88,97.715,97.54,97.405,97.27,97.145,97.02,96.93,96.84,96.755
02/04/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.675,99.64,99.605,99.565,99.51,99.45,99.37,99.29,99.19,99.075,98.935,98.785,98.625,98.455,98.28,98.11,97.93,97.765,97.595,97.46,97.325,97.2,97.075,96.985,96.89,96.8
02/05/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.675,99.64,99.6,99.555,99.495,99.43,99.345,99.26,99.155,99.04,98.9,98.745,98.58,98.41,98.235,98.07,97.89,97.725,97.555,97.42,97.285,97.16,97.035,96.945,96.85,96.76
02/06/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.68,99.655,99.62,99.58,99.525,99.46,99.38,99.3,99.2,99.085,98.95,98.8,98.64,98.475,98.305,98.14,97.965,97.8,97.63,97.495,97.36,97.235,97.11,97.02,96.925,96.835
02/07/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.685,99.66,99.625,99.585,99.53,99.47,99.39,99.31,99.21,99.1,98.97,98.825,98.67,98.505,98.34,98.18,98.01,97.85,97.68,97.545,97.41,97.285,97.155,97.06,96.96,96.87
02/08/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.66,99.625,99.585,99.53,99.47,99.39,99.31,99.215,99.105,98.97,98.825,98.665,98.5,98.335,98.175,98,97.835,97.665,97.53,97.395,97.27,97.14,97.045,96.945,96.855
02/11/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.655,99.62,99.58,99.525,99.46,99.385,99.305,99.21,99.1,98.97,98.825,98.665,98.5,98.33,98.165,97.99,97.825,97.655,97.52,97.385,97.26,97.13,97.035,96.94,96.85
02/12/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.7,99.68,99.65,99.615,99.57,99.515,99.45,99.37,99.285,99.185,99.075,98.94,98.79,98.625,98.45,98.275,98.105,97.925,97.76,97.585,97.45,97.315,97.19,97.065,96.975,96.88,96.795
02/13/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.68,99.645,99.605,99.56,99.505,99.435,99.35,99.26,99.16,99.045,98.905,98.75,98.58,98.405,98.225,98.05,97.87,97.7,97.525,97.385,97.25,97.125,97,96.91,96.82,96.735
02/14/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.655,99.615,99.575,99.52,99.455,99.375,99.295,99.2,99.09,98.955,98.805,98.64,98.47,98.295,98.125,97.945,97.775,97.6,97.46,97.32,97.195,97.07,96.98,96.89,96.805
02/15/2013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.705,99.685,99.655,99.615,99.57,99.515,99.45,99.37,99.285,99.185,99.075,98.94,98.795,98.63,98.46,98.28,98.11,97.93,97.76,97.585,97.445,97.305,97.18,97.055,96.965,96.875,96.79
